timestamps,Car.ay
6.080000000000365,1.361094655294437e-05
6.0900000000003685,1.732161399559118e-05
6.100000000000372,2.0933104678988457e-05
6.110000000000375,2.4456203391309828e-05
6.1200000000003785,2.7901854991796426e-05
6.130000000000382,3.128047683276236e-05
6.140000000000385,3.460218067630194e-05
6.1500000000003885,3.788975300267339e-05
6.160000000000392,4.118186188861728e-05
6.170000000000395,4.442794306669384e-05
6.1800000000003985,4.7610104957129806e-05
6.190000000000402,5.076558954897337e-05
6.200000000000405,5.393464016378857e-05
6.2100000000004085,5.7131990615744144e-05
6.220000000000412,6.035480691934936e-05
6.230000000000415,6.359961844282225e-05
6.2400000000004185,6.686952110612765e-05
6.250000000000422,7.017175812507048e-05
6.260000000000425,7.351313252002001e-05
6.270000000000429,7.689779158681631e-05
6.280000000000432,8.032752521103248e-05
6.290000000000435,8.380291546927765e-05
6.300000000000439,8.73240060172975e-05
6.310000000000442,9.089042578125373e-05
6.320000000000445,9.449043864151463e-05
6.330000000000449,9.806231537368149e-05
6.340000000000452,0.00010168207518290728
6.350000000000455,0.00010541770461713895
6.360000000000459,0.00010923512309091166
6.370000000000462,0.00011307319800835103
6.380000000000465,0.0001169050156022422
6.390000000000469,0.00012073749530827627
6.400000000000472,0.00012458441779017448
6.410000000000475,0.00012844931916333735
6.420000000000479,0.00013232541095931083
6.430000000000482,0.00013620279787573963
6.440000000000485,0.00014007372374180704
6.450000000000489,0.0001439332845620811
6.460000000000492,0.00014777806063648313
6.470000000000495,0.00015160568000283092
6.480000000000499,0.00015541180619038641
6.490000000000502,0.0001591892505530268
6.500000000000505,0.0001630108745303005
6.510000000000509,0.00016685319133102894
6.520000000000512,0.0001705754257272929
6.530000000000515,0.00017416494665667415
6.540000000000519,0.00017769467376638204
6.550000000000522,0.00018121858010999858
6.560000000000525,0.00018473809177521616
6.570000000000529,0.00018822832498699427
6.580000000000532,0.00019166978017892689
6.590000000000535,0.00019505867385305464
6.600000000000539,0.0001984007249120623
6.610000000000542,0.00020170232164673507
6.6200000000005454,0.00020496653451118618
6.630000000000549,0.000208193770959042
6.640000000000552,0.00021138403099030256
6.6500000000005555,0.0002145381149603054
6.660000000000559,0.00021765782730653882
6.670000000000562,0.00022074404114391655
6.6800000000005655,0.00022379818256013095
6.690000000000569,0.00022682716371491551
6.700000000000572,0.00022983469534665346
6.7100000000005755,0.00023282101028598845
6.720000000000579,0.00023578629770781845
6.730000000000582,0.0002387322747381404
6.7400000000005855,0.00024166172079276294
6.750000000000589,0.0002445773861836642
6.760000000000592,0.0002474813663866371
6.7700000000005955,0.0002503753057681024
6.780000000000599,0.0002532605140004307
6.790000000000602,0.0002561382716521621
6.800000000000606,0.0002590096555650234
6.810000000000609,0.0002618757134769112
6.820000000000612,0.0002647372311912477
6.830000000000616,0.00026759476168081164
6.840000000000619,0.0002704380895011127
6.850000000000622,0.0002732074062805623
6.860000000000626,0.0002759751514531672
6.870000000000629,0.0002788141428027302
6.880000000000632,0.00028170240693725646
6.890000000000636,0.00028458511224016547
6.900000000000639,0.0002874336205422878
6.910000000000642,0.0002902527339756489
6.920000000000646,0.0002930589544121176
6.930000000000649,0.00029586246819235384
6.940000000000652,0.0002986633335240185
6.950000000000656,0.0003014566609635949
6.960000000000659,0.00030423785210587084
6.970000000000662,0.00030700472416356206
6.980000000000666,0.0003097569278907031
6.990000000000669,0.0003124944632872939
7.000000000000672,0.0003152169520035386
7.010000000000676,0.00031792448135092854
7.020000000000679,0.00032067240681499243
7.030000000000682,0.00032345158979296684
7.040000000000686,0.0003261472156737
7.050000000000689,0.0003287412109784782
7.060000000000692,0.0003312893386464566
7.070000000000696,0.00033383994014002383
7.080000000000699,0.00033640116453170776
7.090000000000702,0.00033895595697686076
7.100000000000706,0.0003414867096580565
7.110000000000709,0.0003439867577981204
7.120000000000712,0.0003464583132881671
7.130000000000716,0.00034890591632574797
7.140000000000719,0.00035133218625560403
7.1500000000007224,0.0003537371812853962
7.160000000000726,0.00035611994098871946
